job_id,worker_id,platform_id,region_id,project_id,date_id,earnings_usd,job_completed,job_duration_days,hourly_rate,job_success_rate,client_rating,rehire_rate,marketing_spend,is_gap_day
11760,1692,3,3,16,20250430,8957.69,53,48,61.32,65.09,3.16,76.9,433,0
681,1028,5,6,12,20250623,4337.47,199,40,54.26,69.56,4.99,58.55,490,0
12240,1775,4,4,11,20250218,2953.37,208,20,62.69,72.5,4.85,66.08,362,0
3665,1228,1,2,6,20250309,8355.73,93,52,46.45,67.38,3.86,31.55,433,0
1662,462,2,3,12,20250907,1749.54,112,48,74.7,64.01,3.66,60.57,348,0
509,1881,2,2,2,20250513,228.26,203,7,132.67,64.67,3.34,48.17,354,0
167,1258,5,4,3,20250819,3785.5,96,23,81.23,79.74,4.0,16.86,316,0
4497,657,3,3,3,20250525,0.0,10,52,35.24,83.88,3.97,65.68,265,1
9199,1472,3,5,15,20250505,1543.67,56,32,132.18,68.32,4.4,50.3,466,0
2951,1268,3,5,8,20250720,4384.15,212,25,74.15,66.07,4.15,80.08,495,0
7366,1100,3,2,7,20250227,1081.57,219,51,52.11,93.06,4.15,50.31,302,0
1915,858,3,7,12,20250819,6089.52,175,26,82.09,61.67,4.16,30.57,42,0
7264,226,1,2,13,20250113,4759.09,217,35,100.35,68.22,4.0,66.04,304,0
6675,948,2,2,7,20250119,4759.09,157,49,75.83,66.03,4.93,24.92,32,0
7362,690,3,4,6,20250925,1421.09,261,16,22.3,66.69,4.06,74.59,206,0
10729,1593,2,2,10,20250714,5870.51,66,57,108.0,91.82,4.28,50.31,57,0
1105,62,1,7,1,20250116,8089.32,300,11,26.29,63.24,4.0,48.46,412,0
12141,1265,2,5,4,20250115,350.32,275,27,71.14,76.53,4.29,12.81,90,0
9945,671,5,4,9,20251101,6236.73,87,24,43.38,71.31,3.31,18.73,415,0
5311,1873,2,1,11,20250902,4238.34,43,13,126.66,79.23,4.6,24.82,185,0
11694,1514,5,2,5,20250326,2987.26,109,32,53.68,61.31,4.59,41.75,493,0
5755,227,2,6,9,20251126,4587.21,210,18,53.41,94.61,4.08,30.48,307,0
153,1375,4,7,11,20250318,4761.51,116,12,55.48,72.03,4.42,74.46,468,0
12296,1463,5,7,11,20250815,2040.2,294,28,65.18,99.13,4.34,46.34,25,0
5680,1267,5,5,1,20250807,9331.84,73,12,31.05,71.92,3.76,83.06,435,0
3512,1563,4,2,13,20250424,6593.71,255,42,33.06,90.6,3.34,30.36,257,0
10745,1639,1,6,11,20250208,467.72,0,2,91.6,73.81,4.62,50.39,101,1
3552,1029,3,6,11,20250828,8161.47,231,8,82.09,64.45,3.4,23.38,257,0
3723,888,3,1,15,20250615,9800.59,258,10,52.92,68.17,4.77,46.2,171,0
11414,11,4,2,14,20250104,7743.35,100,42,114.17,73.51,3.6,82.04,102,0
4201,801,4,6,12,20250419,8301.52,76,8,82.09,85.28,4.0,51.57,4,0
4539,1826,5,6,4,20250609,1762.83,162,28,53.26,63.34,4.0,67.06,105,0
11536,53,5,3,16,20251021,528.11,25,9,77.94,92.85,4.07,56.04,296,0
10015,399,5,6,1,20251227,5369.26,144,23,124.62,67.98,4.89,52.71,282,0
8464,265,2,4,5,20251202,2515.25,276,26,54.74,72.55,3.47,30.51,240,0
1992,1403,1,2,7,20251227,8880.1,185,1,82.09,71.9,4.89,15.35,141,0
2137,751,1,2,16,20250428,7528.36,294,51,132.23,90.86,4.37,45.78,273,0
8502,1026,3,2,12,20250810,3778.61,152,21,137.17,79.74,3.23,29.94,56,0
5142,1697,2,6,10,20250707,2564.94,1,13,101.41,92.09,3.19,32.23,407,0
10744,1069,2,6,8,20250811,4018.46,47,35,44.16,83.07,3.41,77.9,349,0
3812,227,1,2,16,20250922,1284.62,0,36,143.84,99.03,4.87,81.27,365,1
6507,474,4,7,3,20250927,1215.99,274,28,127.97,98.6,3.55,51.8,392,0
3451,1933,2,7,11,20250203,2945.01,103,3,92.05,91.68,4.12,33.57,106,0
4592,888,1,7,1,20250317,404.12,295,33,106.12,61.91,3.32,32.88,385,0
7353,759,5,3,10,20250201,3509.91,36,24,63.56,84.63,4.79,18.95,251,0
206,1757,1,5,5,20250508,4759.09,293,47,71.19,74.91,4.0,82.16,91,0
9328,1393,1,1,11,20250910,419.93,152,31,82.09,91.77,4.2,76.58,323,0
6681,100,5,1,3,20250425,4779.68,71,6,125.03,92.07,3.52,52.41,486,0
2750,1884,1,7,8,20250529,5878.46,34,21,120.34,64.59,4.12,69.87,88,0
8498,373,4,1,7,20250521,7894.55,78,34,87.63,90.38,3.91,52.78,415,0
1850,195,5,5,1,20250209,8548.85,161,41,81.49,76.26,4.0,89.45,102,0
3550,1254,4,2,13,20250720,1787.62,194,49,132.04,61.27,3.31,73.36,311,0
10181,578,4,3,15,20250731,9373.82,42,55,32.46,79.74,3.42,54.77,6,0
3241,1750,1,4,15,20250917,7953.13,160,17,64.39,81.44,3.34,50.31,452,0
12292,1879,4,7,8,20250306,9672.29,52,25,130.41,81.01,4.05,14.03,475,0
3110,8,3,6,15,20250215,5334.3,125,35,71.36,77.77,4.27,50.31,276,0
10180,439,3,7,8,20250226,9404.66,241,23,20.46,80.2,4.3,40.23,43,0
5935,1030,1,3,7,20251116,7484.27,238,47,84.23,70.55,3.59,31.43,335,0
11495,1084,5,7,14,20250205,0.0,4,60,112.71,86.55,4.06,55.41,35,1
5811,410,2,7,4,20250224,485.62,226,29,102.7,82.0,3.97,58.6,50,0
8576,75,4,1,5,20250126,4759.09,160,45,82.09,85.05,4.86,83.78,340,0
5635,1234,2,3,16,20251105,3243.75,85,33,75.71,80.17,3.13,37.0,161,0
4308,274,2,5,6,20251119,1691.72,139,2,82.09,66.83,3.2,69.64,235,0
3157,560,5,1,3,20251224,6715.27,27,57,133.39,90.33,4.34,35.22,137,0
6535,390,3,5,5,20251203,4759.09,218,8,30.38,63.48,4.97,50.31,388,0
7596,186,2,1,7,20250811,3125.28,219,22,51.97,77.69,3.49,11.57,129,0
8051,495,1,1,9,20250722,5494.8,295,48,83.9,60.32,4.69,33.11,432,0
8892,49,4,1,6,20250303,3089.82,91,4,18.13,97.12,4.0,50.31,372,0
3833,1416,4,2,6,20250310,5809.71,265,38,82.72,87.44,3.24,47.99,331,0
3087,1931,4,3,10,20250903,3588.25,87,30,65.76,73.24,3.1,50.31,180,0
4777,1552,4,1,7,20250605,4759.09,84,56,22.65,93.58,3.39,23.75,259,0
7998,1628,1,6,4,20251024,3769.4,198,17,81.35,78.51,3.23,11.17,350,0
4277,1574,5,5,15,20250615,8623.14,236,5,129.96,85.08,3.52,52.97,329,0
7843,1245,5,1,5,20251214,4870.72,108,10,113.02,76.53,4.0,53.89,168,0
11002,711,3,1,11,20250728,6718.69,158,37,133.37,79.74,3.72,57.82,131,0
8565,940,5,2,2,20250719,377.43,195,13,90.88,93.3,3.01,44.74,284,0
279,1902,3,5,6,20251021,3212.7,113,5,82.09,98.28,4.04,72.9,81,0
6772,165,2,2,1,20250716,6202.74,125,57,67.0,62.99,3.14,39.24,294,0
7416,1048,5,3,8,20250622,3175.72,120,2,130.91,67.85,3.39,57.11,213,0
3253,332,5,3,9,20250730,6978.51,141,18,39.81,76.32,3.98,40.07,28,0
11071,1684,5,7,1,20250619,4506.83,27,50,82.09,70.22,4.0,89.96,210,0
10673,1259,2,6,10,20250110,683.73,241,44,133.82,69.24,4.3,80.46,101,0
290,1844,2,3,12,20251112,5677.24,187,45,104.02,92.31,4.92,23.49,160,0
3076,1323,5,1,15,20250102,5246.9,4,23,27.81,76.24,3.03,57.51,436,0
12197,1025,1,2,1,20250428,263.88,99,43,27.82,73.26,3.02,76.61,339,0
11199,1284,5,4,16,20251201,1932.85,10,18,82.09,63.86,3.62,52.08,423,0
9583,65,4,6,10,20250504,0.0,8,26,143.25,65.71,3.47,63.25,247,1
7577,138,1,1,15,20250419,8925.66,180,20,118.16,73.83,4.0,66.69,300,0
271,1042,2,6,7,20250718,5065.9,197,39,103.77,76.75,4.22,65.4,127,0
4571,1114,1,3,12,20251129,5134.92,4,48,113.26,95.09,4.04,76.4,421,0
11906,484,2,2,8,20250904,9437.41,137,55,22.62,93.33,4.0,40.88,236,0
9584,512,2,6,2,20250201,9712.1,256,12,147.29,89.51,4.77,48.78,381,0
6697,968,2,4,8,20251229,6534.66,27,15,82.47,92.11,3.86,79.66,244,0
4317,631,1,2,14,20250515,9122.2,91,44,100.65,95.41,4.18,11.65,322,0
3181,1658,3,5,2,20250331,8662.47,279,15,147.55,90.67,4.0,85.68,470,0
1423,108,5,5,1,20250125,4759.09,9,36,86.86,81.25,3.47,50.31,362,0
8276,970,2,3,3,20250303,9891.21,136,16,135.72,91.24,4.65,50.31,418,0
9066,1815,3,1,9,20250127,3149.63,98,57,121.78,77.97,4.92,24.95,147,0
12227,1132,1,3,9,20250426,4657.4,87,50,19.54,79.74,4.0,50.31,291,0
4558,1710,3,4,13,20251121,6345.58,31,3,60.01,91.73,4.0,12.71,361,0
7813,840,2,7,16,20250506,8289.85,166,58,138.83,97.97,3.27,51.71,41,0
6298,946,4,1,6,20250920,7201.8,152,11,148.21,76.14,3.64,36.66,46,0
12317,124,3,1,5,20250117,318.37,85,14,58.92,94.33,3.66,47.9,438,0
11343,202,1,7,2,20251213,1331.82,102,55,15.84,71.66,4.22,54.71,481,0
9687,149,4,1,7,20251013,5152.52,230,51,75.18,98.04,4.7,29.75,322,0
1133,750,5,4,7,20251017,8879.02,292,2,28.9,84.75,4.95,25.56,89,0
10643,358,3,4,16,20250612,4925.66,5,47,72.27,72.79,3.73,52.14,170,0
10522,1886,1,4,10,20250226,6579.12,265,53,72.37,61.37,4.36,86.21,303,0
10828,1,1,3,12,20250304,5006.31,209,9,42.68,97.02,3.88,64.67,371,0
6243,355,1,4,11,20251105,3322.84,122,6,74.42,61.31,4.35,40.57,325,0
11751,1239,4,2,10,20250526,5180.27,271,46,82.09,99.95,4.31,71.88,279,0
4083,1499,1,4,6,20250826,9864.74,294,49,76.6,64.55,4.0,84.56,133,0
7424,1724,2,6,12,20251205,324.98,238,21,79.83,84.9,3.13,35.64,351,0
11279,1373,4,4,6,20250723,3049.64,32,47,95.68,87.99,4.48,49.25,419,0
10153,970,4,1,13,20250407,4408.44,219,23,146.04,61.78,3.48,83.55,119,0
11780,1392,4,2,15,20251009,6260.53,100,31,109.98,77.17,3.63,36.75,144,0
5521,1776,3,6,5,20250712,5855.62,281,46,144.76,82.99,3.08,19.41,358,0
9409,1928,1,2,8,20250602,4868.17,13,36,43.71,78.94,3.54,18.09,285,0
11611,310,1,2,7,20251015,2782.75,145,28,135.32,75.62,4.1,70.6,405,0
9257,263,3,2,16,20251220,7339.73,49,13,143.64,61.99,3.29,60.37,419,0
3787,38,2,1,4,20250907,8755.11,277,27,132.95,80.22,4.04,40.56,341,0
11524,945,4,7,1,20250212,4759.09,287,15,32.7,86.49,3.37,23.9,69,0
8346,587,1,3,13,20251216,1658.53,141,3,91.93,73.75,3.71,50.31,86,0
2162,1890,1,3,6,20250320,4134.92,115,22,59.69,99.24,4.59,81.39,234,0
3009,674,2,6,13,20250719,3040.39,142,7,91.37,70.71,4.73,74.52,279,0
1106,202,4,7,3,20250114,6738.18,259,23,112.1,85.82,4.51,30.86,43,0
4836,381,2,2,4,20251121,3622.02,18,44,56.6,95.17,3.44,56.24,106,0
693,1756,2,6,9,20250422,5483.56,86,13,115.67,84.04,3.43,26.78,97,0
12134,203,4,6,9,20250829,8658.66,183,20,116.85,79.74,3.69,74.28,107,0
4957,797,4,3,5,20250922,504.76,225,15,41.92,92.91,4.65,45.03,12,0
8308,1,5,7,14,20250320,8091.49,291,11,56.2,98.05,4.46,21.33,1,0
4370,1741,1,7,2,20250128,278.6,205,12,76.6,84.42,4.83,23.04,375,0
2766,1046,4,7,6,20250225,7663.22,101,48,27.2,94.95,4.38,48.11,323,0
3930,150,2,7,14,20250513,9706.94,34,38,76.23,97.97,3.81,68.17,135,0
11822,1306,5,1,5,20250621,2967.69,0,11,54.61,91.13,4.82,42.68,240,1
7779,629,2,4,16,20250319,3018.65,46,60,24.66,93.79,3.4,24.79,296,0
11194,1869,3,3,1,20251002,1338.64,87,15,82.09,68.94,4.7,70.17,387,0
629,614,2,2,8,20250307,4759.09,196,28,113.43,85.99,3.33,46.49,483,0
2452,1839,4,1,15,20250504,7301.93,80,30,136.98,74.16,3.76,64.61,151,0
10930,1862,4,1,9,20250204,9649.7,282,39,53.01,97.32,3.13,59.36,364,0
3825,489,5,2,6,20251207,3977.87,200,19,93.02,98.55,4.79,16.9,163,0
1309,416,1,4,3,20250129,9689.95,214,36,64.53,93.66,4.81,46.84,385,0
10845,99,1,2,5,20250701,7750.03,279,56,34.15,71.22,4.62,20.1,41,0
7296,1446,1,2,4,20251231,3433.0,181,21,130.61,84.67,3.03,16.73,45,0
3744,1637,1,4,10,20250730,4759.09,98,18,126.04,66.82,4.82,14.7,461,0
2177,1895,4,5,9,20251202,4096.03,45,10,46.95,82.15,4.19,86.38,400,0
6690,547,5,1,4,20250106,4759.09,6,50,17.51,94.46,3.25,82.1,88,0
8859,1715,3,1,12,20250204,2144.45,7,17,61.22,67.68,3.34,50.31,481,0
3319,921,3,6,12,20250131,9128.5,16,5,117.93,63.2,4.34,50.31,304,0
11243,449,2,3,6,20250720,3318.99,222,57,129.33,85.1,3.63,42.32,225,0
9654,195,1,1,16,20250604,6917.93,212,30,146.26,71.84,4.94,56.34,133,0
7433,1794,2,1,11,20250529,2751.8,207,33,85.67,73.67,4.6,16.74,395,0
2788,1921,1,7,14,20250414,7151.12,242,51,65.2,72.55,4.81,56.83,277,0
1197,1075,2,3,8,20250318,8407.91,100,25,95.5,88.03,3.73,87.41,369,0
1677,551,5,5,2,20250813,4238.71,184,36,146.21,84.69,3.03,50.31,231,0
3948,1510,5,7,14,20250101,2887.16,189,53,35.81,60.55,4.93,75.31,372,0
7619,1650,3,1,14,20250110,4868.44,121,39,83.48,74.68,4.89,51.67,463,0
4445,949,1,3,8,20251221,7175.58,209,30,74.13,79.14,3.5,77.2,454,0
9548,750,3,1,2,20251215,1411.62,212,24,87.76,65.01,4.54,35.62,341,0
5723,1042,4,5,4,20251222,360.79,214,18,33.01,82.56,3.38,39.68,363,0
12074,708,2,5,4,20251023,7873.89,227,54,123.93,79.74,4.91,24.13,203,0
10696,1708,3,6,15,20250721,0.0,4,10,73.98,89.11,3.06,37.43,94,1
8336,1462,2,3,13,20250626,9434.29,30,59,42.76,93.3,4.44,50.14,384,0
2370,1410,5,2,15,20250407,9194.48,9,15,92.54,85.19,3.74,52.38,375,0
4968,551,5,1,1,20250301,9260.43,193,33,102.73,96.92,3.25,10.38,74,0
2218,1924,5,2,1,20251228,2384.05,259,57,19.74,70.85,4.0,65.62,222,0
8149,224,1,3,11,20250217,2678.8,143,14,123.32,78.23,4.38,29.35,102,0
10411,1317,2,5,1,20250712,0.0,2,20,139.35,79.74,3.76,71.03,231,1
3327,1061,2,3,5,20250309,4688.18,123,40,126.1,79.74,3.62,79.83,90,0
11498,104,5,6,15,20250820,741.6,293,52,84.42,88.99,4.0,69.28,294,0
3584,1943,1,4,14,20250418,4989.7,55,49,33.35,85.94,3.52,24.45,139,0
4350,888,4,1,11,20251007,5526.63,12,8,87.22,68.05,4.11,84.51,188,0
7381,418,4,2,1,20250419,8574.84,163,6,76.32,89.04,4.27,62.75,83,0
3620,82,4,7,11,20251016,7639.83,277,39,56.51,76.58,4.29,75.9,155,0
6218,1703,2,7,5,20250716,5106.2,275,53,19.53,77.67,3.36,26.16,284,0
2469,808,2,4,9,20250729,7676.13,142,18,138.95,99.14,3.56,83.84,172,0
8278,737,2,7,10,20250919,2848.41,233,6,75.13,82.76,4.67,83.63,330,0
5645,91,3,5,3,20251126,9502.66,16,3,36.81,64.97,4.23,50.16,172,0
5974,2,3,4,10,20250516,7937.38,123,15,40.65,83.36,4.61,67.27,472,0
3668,994,5,3,5,20250607,1954.79,88,54,76.59,89.93,3.45,59.65,412,0
5159,101,4,3,12,20250317,6167.62,268,20,97.21,75.48,3.86,15.9,446,0
7595,351,2,1,16,20250704,5311.63,25,57,19.27,91.95,4.0,66.07,82,0
6977,221,2,2,5,20250216,0.0,4,53,122.32,94.95,4.94,64.25,189,1
10212,414,5,4,14,20250215,3010.98,16,51,36.32,71.98,4.29,67.64,194,0
3424,303,2,2,7,20250309,4759.09,246,7,82.09,67.67,4.03,50.31,447,0
10718,939,5,6,10,20250804,4144.67,127,57,72.15,92.44,3.15,33.04,121,0
8200,652,3,2,13,20250719,4759.09,70,31,98.97,73.05,4.92,77.57,237,0
2410,619,1,2,6,20250812,5229.69,207,33,98.47,74.56,3.59,15.93,277,0
3213,1865,5,4,5,20251224,2755.15,300,38,100.89,79.74,4.52,88.46,448,0
7902,845,5,1,14,20250723,1667.66,263,57,98.72,75.07,4.36,25.48,17,0
5367,1114,2,7,1,20250913,1775.68,43,7,29.7,80.54,4.32,50.31,381,0
11525,808,2,3,10,20251116,4154.78,285,29,82.09,79.74,4.02,58.23,96,0
6594,1021,2,1,13,20250326,4308.55,123,32,66.0,82.97,4.58,47.07,37,0
2896,903,3,2,11,20250525,1462.59,145,36,149.13,75.85,3.27,45.48,30,0
1064,1369,5,3,10,20250929,4520.04,204,15,45.94,60.09,3.1,16.09,411,0
2163,1330,1,3,2,20250902,738.05,299,35,146.09,76.85,4.57,32.84,445,0
3643,166,3,3,5,20251205,2598.57,183,10,36.16,97.75,3.68,26.97,65,0
12379,65,1,4,1,20250511,1335.68,270,4,62.81,98.0,3.54,60.25,195,0
11410,1304,1,1,2,20250428,7475.89,236,40,62.94,68.19,4.53,59.97,110,0
9663,753,5,2,7,20250802,1943.6,152,10,24.36,63.74,3.06,22.05,428,0
9476,1507,1,2,13,20250825,5150.53,220,54,63.21,72.77,4.39,32.41,139,0
10194,182,4,5,9,20251031,804.9,189,1,118.69,86.04,3.02,76.4,218,0
6808,307,1,7,13,20251219,2823.93,35,48,55.96,76.6,4.35,40.62,346,0
9062,1097,1,3,15,20250621,2469.24,235,20,65.19,82.6,4.82,59.97,300,0
11594,720,3,4,9,20250530,4930.07,158,17,122.07,67.53,3.39,50.31,93,0
8549,735,4,2,16,20250304,3075.7,270,15,24.48,88.14,3.54,23.39,118,0
3984,1421,4,4,10,20250507,4560.31,156,3,82.09,94.66,3.52,58.39,310,0
5452,1878,5,6,5,20250330,9880.61,173,8,94.4,87.68,4.8,28.85,495,0
7161,850,3,7,3,20251224,8456.58,214,35,78.05,61.66,3.55,43.45,446,0
10686,547,3,3,1,20250708,5923.33,276,40,123.48,79.51,4.03,89.21,479,0
7867,1810,3,7,2,20250801,8822.81,89,22,116.51,79.4,4.06,12.47,155,0
2744,975,5,7,5,20250525,2298.47,67,21,34.23,65.36,3.26,80.81,252,0
39,533,4,3,16,20250622,9514.48,216,25,117.77,79.74,3.16,11.55,276,0
10083,1080,4,2,6,20250424,4625.63,122,26,102.49,63.34,3.55,35.76,85,0
9798,1162,5,3,16,20250611,1626.74,91,9,43.28,73.52,4.74,59.51,479,0
4959,1562,3,4,7,20250313,2012.71,84,39,22.71,96.09,3.14,10.07,316,0
4219,812,5,7,16,20250709,4096.32,184,24,18.64,86.65,3.34,16.68,438,0
10573,1393,1,3,4,20250223,7784.02,51,21,103.6,92.39,4.74,52.11,132,0
6475,150,1,4,11,20251117,5478.33,241,56,129.05,98.01,3.08,50.31,155,0
7889,386,5,2,5,20250831,121.82,254,53,133.5,72.6,4.75,78.85,246,0
8812,461,2,2,12,20250508,8811.19,209,31,77.15,89.34,3.35,60.84,22,0
493,370,4,7,1,20250515,3727.9,235,29,46.79,63.43,3.94,50.31,498,0
7651,27,5,6,1,20250817,7774.95,234,10,25.9,96.73,3.2,79.94,11,0
1117,755,2,5,6,20250310,6753.09,175,54,77.87,61.5,4.37,14.6,436,0
5638,1064,3,5,12,20250116,7908.4,241,43,65.08,74.54,4.52,56.04,184,0
1995,414,1,5,12,20250502,7086.82,6,14,107.99,77.05,4.59,79.15,171,0
11699,1167,3,3,16,20250204,7319.83,160,6,88.42,86.68,3.01,46.14,250,0
12339,789,3,3,5,20250802,0.0,6,30,78.52,64.09,4.89,11.44,124,1
6590,1884,1,1,10,20250612,4121.06,168,52,142.51,83.63,3.2,49.11,105,0
6961,609,1,2,13,20250820,6695.82,121,31,101.86,66.9,4.0,39.49,207,0
7558,1937,5,4,3,20251221,2996.79,109,32,57.55,74.36,3.3,23.08,441,0
10693,1792,3,7,6,20251223,1125.56,63,4,112.13,69.94,3.0,46.15,275,0
12400,1728,5,2,11,20250513,6974.96,298,49,143.88,69.95,3.06,64.92,327,0
5242,26,2,5,6,20251203,3002.32,168,35,32.1,90.2,4.75,48.02,430,0
2784,133,4,2,4,20250903,2408.18,81,31,48.88,63.17,3.44,31.93,233,0
11396,1864,3,5,13,20250701,3608.12,110,55,82.09,63.33,4.08,73.92,450,0
10662,1481,2,3,3,20250313,4759.09,145,2,61.82,94.22,3.24,20.6,446,0
1697,546,4,7,5,20250727,4759.09,227,45,129.61,91.1,4.0,83.9,201,0
5686,1804,2,6,10,20251219,1055.4,66,46,56.93,89.86,3.94,83.12,77,0
2296,364,4,4,11,20250910,4759.09,287,24,82.09,77.01,3.42,72.04,45,0
5940,1036,3,3,12,20250329,805.86,255,56,44.34,98.89,4.87,89.03,17,0
7764,1669,5,7,1,20250803,9805.88,235,18,63.68,79.74,4.04,16.64,339,0
10245,1775,5,3,12,20250915,0.0,9,52,121.97,64.19,4.31,82.98,393,1
9969,915,3,7,14,20250501,9947.62,203,27,57.56,88.55,4.61,49.9,394,0
11034,969,3,2,13,20251101,9929.54,58,8,74.69,73.05,3.28,66.04,268,0
3314,1242,5,2,14,20250214,4759.09,56,13,82.09,72.17,3.98,82.49,157,0
4782,1135,3,2,12,20250801,8449.2,5,53,114.22,72.96,4.08,83.99,332,0
8351,1903,1,4,4,20250621,2447.89,186,14,45.36,79.74,4.98,50.31,196,0
11539,1789,1,6,12,20250810,488.32,43,37,50.33,85.89,4.46,60.61,439,0
9785,847,4,6,9,20250121,9632.04,82,56,82.09,64.68,4.51,49.6,436,0
9916,1454,5,5,6,20250913,338.72,80,2,43.58,73.03,4.15,76.22,315,0
7606,591,2,7,16,20250107,1286.55,17,60,48.29,75.33,3.44,59.91,118,0
216,1176,4,7,12,20250715,9087.63,141,12,107.23,71.19,4.77,12.77,317,0
6708,1497,3,6,6,20251004,3132.8,87,1,20.08,76.19,4.49,12.66,170,0
3931,1391,4,5,7,20250325,2746.69,294,46,43.82,91.93,3.56,73.12,341,0
8683,526,5,5,2,20251025,2518.31,76,27,140.59,63.93,4.84,83.63,139,0
3484,420,4,7,14,20250706,7383.76,210,11,87.64,83.32,4.69,80.9,212,0
7007,1908,1,7,13,20250213,1296.59,0,36,120.44,91.94,3.4,56.62,461,1
5103,627,2,5,8,20250129,6741.8,65,47,86.17,99.11,3.7,14.8,128,0
6600,1510,3,1,6,20250725,7320.79,220,17,72.1,82.79,3.32,60.43,204,0
3765,1355,1,1,3,20250810,3551.86,281,1,59.93,79.54,4.35,75.35,306,0
9638,1447,4,2,3,20250929,4291.05,229,9,137.14,77.81,3.13,53.11,377,0
6411,1299,1,4,14,20250506,4759.09,11,11,73.05,73.94,3.24,47.25,308,0
11736,570,5,5,5,20250128,2208.66,151,60,82.91,84.32,3.04,45.15,354,0
26,964,2,2,14,20250427,3316.21,36,43,45.09,98.68,3.56,50.31,204,0
10602,869,3,5,5,20251201,395.31,176,33,133.64,74.91,4.21,89.11,162,0
7660,111,4,2,15,20250902,7752.09,125,28,43.51,77.05,3.3,56.72,97,0
7642,1354,2,3,16,20250203,9104.99,98,3,137.57,62.28,3.04,37.49,336,0
9745,168,3,3,11,20250610,1648.09,176,15,141.99,92.24,3.51,16.62,66,0
9106,345,5,6,10,20250412,4707.5,251,15,42.46,96.31,4.33,43.02,133,0
771,477,1,6,7,20250814,2318.13,133,3,93.29,99.01,3.03,77.59,434,0
6684,103,5,1,14,20250509,7726.36,100,43,63.07,79.74,3.65,24.58,38,0
9172,990,2,6,1,20250303,637.63,279,40,82.96,70.44,4.05,71.03,395,0
10848,339,5,6,7,20251122,4905.91,277,34,111.24,80.46,4.27,38.54,191,0
10040,1561,2,7,3,20250505,5553.61,248,6,98.94,68.62,4.09,48.56,177,0
7126,1012,4,6,10,20251221,4759.09,268,20,111.92,86.5,4.23,67.77,309,0
8585,1232,4,7,8,20251207,6763.58,130,5,88.07,79.74,4.12,24.47,413,0
11963,371,5,2,5,20250620,4744.03,209,9,132.33,82.76,3.12,56.04,313,0
3926,1421,2,1,2,20251110,7671.5,201,2,132.23,61.43,4.64,24.88,472,0
12381,1038,5,6,1,20250702,4274.49,92,37,87.83,70.47,4.0,51.13,50,0
8842,1944,5,7,14,20250209,8445.06,290,23,101.36,88.63,4.43,35.31,416,0
4912,374,4,1,4,20250820,1654.98,72,55,46.69,96.43,3.4,70.96,270,0
1103,1243,5,1,2,20250926,5511.63,92,17,87.57,61.76,3.98,77.03,71,0
3277,1474,2,4,3,20250203,1192.84,172,15,61.27,64.89,3.16,66.75,89,0
5346,546,5,2,9,20251218,1433.64,86,59,83.39,94.56,4.51,39.66,52,0
12033,756,5,7,5,20250113,5941.46,153,7,45.51,76.67,4.17,50.31,8,0
11678,1336,4,3,3,20250109,5406.53,34,32,71.66,79.74,3.42,78.34,344,0
8942,929,4,4,16,20250627,8209.75,48,57,31.19,86.9,4.63,80.73,22,0
8387,796,3,1,15,20251129,4839.19,0,45,74.18,65.02,3.65,56.95,421,1
8836,1764,4,4,4,20251107,4759.09,86,39,130.72,84.85,3.63,64.36,471,0
11248,309,4,2,12,20250305,9003.66,300,12,52.34,80.37,4.58,50.31,300,0
2208,1146,3,1,4,20250610,9964.74,278,50,82.09,68.08,3.43,23.52,273,0
4553,1727,1,3,1,20251201,6815.44,268,17,79.59,88.36,3.97,52.4,129,0
4403,1890,5,6,10,20250512,7112.07,8,27,123.63,94.4,4.33,61.92,429,0
7396,1566,2,4,2,20250101,4759.09,254,51,22.65,83.55,4.0,87.8,314,0
3719,754,3,2,1,20251125,1219.11,39,20,145.03,74.23,3.76,37.41,439,0
973,1935,3,6,8,20250524,6998.38,66,37,89.92,98.62,4.56,55.78,466,0
4580,1773,1,1,6,20251015,4850.81,296,23,72.98,98.27,4.72,33.87,135,0
6517,1836,3,6,7,20250516,7271.09,131,38,77.78,82.95,3.23,58.92,380,0
720,27,2,4,5,20250223,5300.06,161,53,60.96,90.42,3.62,46.32,78,0
6156,158,5,2,1,20250819,4759.09,79,32,131.37,95.43,4.92,41.66,431,0
2804,1375,1,4,2,20251122,938.86,146,25,64.51,60.67,3.55,63.09,182,0
2567,1157,4,6,2,20250120,4250.55,170,51,91.71,63.0,4.8,79.6,238,0
4026,930,1,1,11,20250719,5400.77,277,49,69.13,62.27,3.73,46.05,413,0
6199,692,3,2,1,20250630,2553.68,154,51,106.21,76.2,3.87,48.37,19,0
8225,242,4,7,7,20250213,1121.57,287,34,136.76,80.39,4.24,69.84,488,0
2205,1907,1,6,5,20250606,6986.32,164,43,77.23,83.4,3.47,63.93,417,0
4064,138,5,7,12,20251025,2510.46,255,45,114.13,88.25,3.06,75.26,242,0
9890,19,1,7,2,20250718,7623.02,17,19,90.03,97.0,4.21,58.73,206,0
2793,791,2,1,10,20250629,4448.66,105,8,72.42,83.36,4.0,86.58,484,0
2223,1501,4,2,9,20250921,4676.59,246,42,61.28,74.72,3.25,66.65,102,0
5819,565,3,2,10,20251026,7898.93,248,20,45.51,83.14,4.0,50.41,242,0
3867,1132,4,3,9,20251222,2966.13,294,39,131.48,89.73,3.28,50.31,465,0
