job_id,worker_id,platform,client_region,project_type,job_category,payment_method,work_date,earnings_usd,job_completed,job_duration_days,hourly_rate,job_success_rate,client_rating,rehire_rate,marketing_spend
8838,723,Toptal,ASIA,Hourly,Web Development,Direct Deposit,2025-12-05,9831.81,99,28,47.37,97.94,,22.97,285
5967,545,Fiverr,Australia,Fixed,Content Writing,Crypto,2025-08-21,9880.6,99,17,,99.99,4.73,56.97,94
8196,170,Upwork,Asia,Fixed,Customer Support,Mobile Banking,2025-08-17,3499.17,106,22,65.92,80.98,4.97,11.12,77
12363,1401,Freelancer,Usa,Fixed,Graphic Design,Crypto,2025-01-15,1140.56,47,2,55.76,79.86,3.7,62.74,45
7480,327,Fiverr,Middle East,Hourly,Digital Marketing,Direct Deposit,2025-01-20,,145,18,65.42,78.15,4.15,79.83,277
8660,1369,upwork,CANADA,Fixed,Seo,PayPal,2025-02-25,4179.83,3,16,44.59,89.91,3.35,83.26,57
7490,868,Peopleperhour,Australia,Fixed,Customer Support,Mobile Banking,2025-03-06,1176.83,61,44,92.46,,3.53,12.1,377
6,1311,Freelancer,Australia,Hourly,Web Development,PayPal,2025-01-17,2149.28,291,26,123.68,,,62.44,202
5343,773,Peopleperhour,Middle East,Fixed,Graphic Design,Bank Transfer,2025-10-06,4694.13,209,24,118.75,97.69,,26.12,271
9112,105,Toptal,Uk,Fixed,Content Writing,Direct Deposit,2025-01-27,1375.19,98,52,30.46,69.71,3.19,86.24,496
10788,1594,Toptal,Middle East,Fixed,Data Entry,PayPal,2025-02-11,,173,1,87.36,99.71,3.19,,396
4325,772,Freelancer,Usa,Hourly,Seo,PayPal,2025-09-21,8167.29,250,16,133.22,67.12,3.74,51.38,46
1064,1369,Freelancer,Uk,Hourly,Customer Support,Bank Transfer,2025-09-29,4520.04,204,15,45.94,60.09,3.1,16.09,411
2591,115,Peopleperhour,uk,Hourly,Web Development,PayPal,2025-09-29,6208.77,197,36,63.0,77.02,3.03,,108
8435,35,Peopleperhour,Europe,Fixed,Web Development,Bank Transfer,2025-03-04,600.18,21,6,,79.63,4.57,60.58,265
2490,427,Upwork,canada,Hourly,App Development,PayPal,2025-07-06,9890.62,80,31,67.57,94.11,3.01,54.21,174
9353,1205,Upwork,Canada,Fixed,Web Development,Bank Transfer,2025-03-12,2284.51,198,22,137.77,,3.01,49.22,490
11063,370,Peopleperhour,Europe,Fixed,Graphic Design,Mobile Banking,2025-07-20,6749.5,45,27,33.98,91.47,3.3,58.13,55
3736,267,Freelancer,Canada,Hourly,Graphic Design,Crypto,2025-02-23,5114.29,174,44,56.12,78.38,3.4,81.87,79
2539,773,Freelancer,Uk,Fixed,Graphic Design,Bank Transfer,2025-12-15,5204.5,259,41,,66.35,4.36,38.48,373
10590,943,Upwork,Australia,Fixed,Customer Support,PayPal,2025-07-12,4564.5,135,58,129.47,97.37,4.03,62.94,183
3518,485,Freelancer,Uk,Hourly,App Development,Direct Deposit,2025-05-18,8664.51,117,24,123.26,94.44,4.85,18.57,303
6987,314,freelancer,Uk,Fixed,  Digital Marketing  ,Bank Transfer,2025-06-16,6751.4,74,39,87.75,72.01,,30.65,225
11614,623,Toptal,Usa,Hourly,Graphic Design,Crypto,2025-03-26,6249.14,258,22,49.82,77.16,4.19,25.2,236
10756,1670,Toptal,Europe,Hourly,  Content Writing  ,PayPal,2025-02-06,8713.44,281,34,89.87,83.72,3.87,21.12,202
6768,1380,Upwork,Asia,Fixed,Seo,Mobile Banking,2025-11-30,1270.08,124,40,49.86,75.22,,13.27,162
5623,20,Fiverr,Asia,Hourly,Content Writing,PayPal,2025-06-03,1890.65,87,26,53.99,80.0,4.45,74.09,431
1606,996,Toptal,EUROPE,Fixed,Graphic Design,PayPal,2025-05-08,9232.35,187,49,59.11,69.28,3.03,69.92,37
1734,170,Toptal,Uk,Fixed,Seo,Mobile Banking,2025-02-17,737.67,283,27,140.07,62.34,3.72,60.8,262
10517,377,upwork,Australia,Fixed,Graphic Design,Bank Transfer,2025-04-11,3034.5,42,18,15.56,78.72,3.77,25.05,237
10902,376,pEOPLEPERHOUR,Canada,Fixed,App Development,PayPal,2025-05-02,3596.14,141,14,129.94,83.93,4.79,20.54,129
6732,1398,fIVERR,Canada,Fixed,Content Writing,Crypto,2025-04-12,6260.64,225,8,99.01,67.67,4.72,81.68,404
9505,1549,Upwork,Uk,Hourly,Customer Support,Mobile Banking,2025-05-11,2726.0,181,40,94.09,94.68,4.53,16.0,243
11641,595,Freelancer,asia,Fixed,Seo,Mobile Banking,2025-08-18,3113.4,25,35,41.08,81.44,4.71,88.9,455
3813,1306,Upwork,Usa,Hourly,Web Development,Mobile Banking,2025-11-29,6223.96,60,21,99.37,82.53,3.81,60.45,136
10618,1724,Peopleperhour,Europe,Hourly,Data Entry,PayPal,2025-06-12,,1,49,90.81,72.71,3.19,18.71,93
10555,1445,tOPTAL,Middle East,Hourly,Seo,Bank Transfer,2025-02-01,3439.99,108,24,39.99,61.7,4.13,,60
10168,773,Freelancer,Asia,Hourly,Data Entry,Crypto,2025-05-28,3989.51,7,47,65.23,75.76,3.49,19.09,383
11707,8,Upwork,Europe,Hourly,Data Entry,Direct Deposit,2025-02-04,9893.96,35,5,54.38,91.78,4.39,25.32,376
1762,1606,Freelancer,Europe,Fixed,Web Development,Bank Transfer,2025-02-04,1557.91,26,57,148.44,95.65,4.44,51.44,257
5402,713,Fiverr,Australia,Hourly,Digital Marketing,Crypto,2025-01-07,3870.72,291,57,97.09,66.9,4.39,64.97,436
2740,166,Fiverr,Europe,Fixed,Customer Support,Crypto,2025-01-10,,137,25,33.03,78.19,4.55,63.36,142
1991,236,TOPTAL,Asia,Fixed,Digital Marketing,PayPal,2025-10-05,242.89,41,1,90.16,88.06,3.36,,173
5700,445,fiverr,Middle East,Hourly,Web Development,Bank Transfer,2025-05-24,8601.36,186,27,68.63,87.26,,83.87,376
2473,1613,Peopleperhour,Middle East,Hourly,Digital Marketing,Direct Deposit,2025-08-03,8257.47,177,38,,64.79,3.02,40.35,250
6739,164,Freelancer,Canada,Fixed,App Development,Crypto,2025-06-12,3690.19,66,8,16.99,65.5,3.29,50.35,238
6892,1640,Toptal,Europe,Hourly,Web Development,Bank Transfer,2025-08-26,1614.11,95,39,52.51,69.09,3.56,85.17,448
12200,1869,Fiverr,canada,Hourly,App Development,PayPal,2025-12-26,1697.64,110,19,115.37,95.43,3.24,83.24,217
7944,768,Toptal,Asia,Hourly,App Development,Direct Deposit,2025-11-12,7445.62,46,20,35.21,83.23,4.27,,84
11094,1602,Fiverr,Usa,Hourly,Graphic Design,Direct Deposit,2025-03-12,3549.71,299,17,128.92,73.57,3.77,66.62,99
9686,677,Fiverr,europe,Fixed,Content Writing,Mobile Banking,2025-11-28,9501.81,289,19,46.52,90.02,4.71,45.2,141
4207,1919,Toptal,Usa,Fixed,Digital Marketing,PayPal,2025-07-11,3607.02,288,16,44.75,80.37,3.52,61.6,353
6372,1137,Toptal,Middle East,Fixed,App Development,Bank Transfer,2025-02-10,632.13,25,14,69.78,72.46,4.53,18.34,300
10351,204,Toptal,Australia,Fixed,Customer Support,PayPal,2025-07-30,8409.96,95,7,84.94,68.68,4.17,50.43,65
9362,742,Toptal,Asia,Fixed,Web Development,Bank Transfer,2025-01-15,2625.95,114,8,148.69,97.82,3.17,81.71,220
10349,252,Peopleperhour,Australia,Hourly,Customer Support,Direct Deposit,2025-01-12,1705.28,74,34,27.49,75.23,3.57,63.8,121
233,1656,Freelancer,europe,Fixed,Web Development,Mobile Banking,2025-09-25,9366.8,294,35,71.52,95.27,3.95,16.32,462
8259,1804,pEOPLEPERHOUR,Europe,Fixed,Customer Support,Mobile Banking,2025-06-10,861.61,91,43,105.74,63.61,3.7,28.69,103
7562,47,Toptal,Asia,Fixed,Digital Marketing,Mobile Banking,2025-03-04,2025.13,193,21,113.33,,4.86,31.01,400
9796,1526,upwork,Australia,Fixed,Digital Marketing,Bank Transfer,2025-04-08,4893.0,258,33,20.98,68.57,4.51,12.22,276
6169,351,Fiverr,Usa,Hourly,Data Entry,Direct Deposit,2025-08-05,,141,46,89.77,60.15,4.55,77.52,340
11476,1451,Toptal,MIDDLE EAST,Hourly,Graphic Design,Bank Transfer,2025-04-11,8633.46,261,5,105.41,91.09,3.59,52.59,6
3597,1526,pEOPLEPERHOUR,usa,Hourly,Customer Support,Crypto,2025-09-03,913.45,174,6,134.42,89.77,4.28,51.49,356
6289,1481,Upwork,MIDDLE EAST,Hourly,Seo,Direct Deposit,2025-09-09,3193.88,130,18,120.76,,4.25,31.19,105
4633,1673,Peopleperhour,Europe,Hourly,Digital Marketing,Mobile Banking,2025-04-05,9806.47,29,56,55.66,74.16,4.53,64.62,481
126,1036,Toptal,Australia,Fixed,Content Writing,Bank Transfer,2025-01-26,6559.89,241,39,52.98,71.43,3.02,18.6,68
7642,1354,Peopleperhour,Uk,Fixed,Seo,Direct Deposit,2025-02-03,9104.99,98,3,137.57,62.28,3.04,37.49,336
6230,1431,Peopleperhour,Asia,Fixed,App Development,Mobile Banking,2025-01-04,8728.27,262,18,,91.7,4.33,29.69,372
10351,204,Toptal,Australia,Fixed,Customer Support,PayPal,2025-07-30,,95,7,84.94,68.68,4.17,50.43,65
1297,493,Toptal,Middle East,Fixed,Web Development,PayPal,2025-08-23,2595.55,238,34,64.96,95.6,4.39,20.09,464
1977,699,Upwork,Australia,Hourly,  Web Development  ,Mobile Banking,2025-11-01,3630.79,297,38,120.23,88.72,3.6,48.19,425
10574,725,Upwork,Australia,Hourly,Customer Support,Bank Transfer,2025-04-02,9020.44,16,44,88.86,89.33,3.95,44.77,289
14,1105,Peopleperhour,Middle East,Hourly,Digital Marketing,Mobile Banking,2025-07-28,3575.26,211,7,40.71,78.68,4.46,63.87,330
10268,1909,Freelancer,Australia,Fixed,  Data Entry  ,PayPal,2025-09-17,6919.33,167,16,142.03,74.92,4.52,68.38,228
2912,432,Peopleperhour,Canada,Hourly,Customer Support,PayPal,2025-01-02,0.0,9,22,110.66,95.94,4.9,72.43,351
5751,1218,Upwork,Usa,Fixed,  Data Entry  ,Bank Transfer,2025-01-26,6551.04,193,24,40.68,67.78,3.06,16.35,393
8153,1181,Upwork,Australia,Fixed,  Data Entry  ,PayPal,2025-11-25,7422.68,142,23,27.73,,4.65,52.36,213
1680,731,Toptal,Usa,Hourly,Content Writing,Direct Deposit,2025-03-22,3787.51,135,32,101.31,92.48,3.6,,110
3087,1931,Toptal,Uk,Hourly,Customer Support,Mobile Banking,2025-09-03,3588.25,87,30,65.76,73.24,3.1,30.92,180
39,533,Toptal,Uk,Fixed,Seo,Crypto,2025-06-22,,216,25,117.77,70.09,3.16,11.55,276
6883,423,Toptal,Canada,Fixed,Graphic Design,Crypto,2025-10-21,7779.46,248,9,68.07,77.21,4.46,50.34,204
5777,1435,Upwork,Europe,Fixed,Seo,Crypto,2025-08-14,5552.88,101,29,79.02,66.72,4.28,79.51,380
7674,166,Toptal,Europe,Hourly,  Content Writing  ,Mobile Banking,2025-03-18,754.06,218,8,36.9,79.88,4.3,19.64,276
3346,1751,Fiverr,Asia,Hourly,Customer Support,Mobile Banking,2025-09-24,2045.64,141,52,17.29,68.45,3.48,10.08,183
8173,1667,fREELANCER,Uk,Fixed,Web Development,PayPal,2025-09-10,5764.23,193,12,97.5,64.36,3.65,13.46,37
9462,1649,fIVERR,Uk,Hourly,Seo,Bank Transfer,2025-03-07,7087.96,66,19,24.06,,4.37,37.05,309
5871,854,Freelancer,Uk,Hourly,Graphic Design,Bank Transfer,2025-08-12,5926.04,42,49,106.56,70.64,4.52,13.38,281
6507,474,Toptal,CANADA,Hourly,Web Development,Direct Deposit,2025-09-27,1215.99,274,28,127.97,98.6,3.55,51.8,392
2798,1485,fREELANCER,Australia,Hourly,App Development,PayPal,2025-08-31,0.0,6,16,28.96,87.54,4.13,76.31,270
919,1682,Peopleperhour,Europe,Hourly,Web Development,Mobile Banking,2025-11-13,9533.98,88,38,74.11,60.88,3.9,62.02,458
1647,1387,fiverr,Uk,Fixed,Data Entry,Mobile Banking,2025-01-01,1514.03,23,40,37.76,92.06,4.94,38.3,271
5123,434,Toptal,Uk,Hourly,Seo,PayPal,2025-08-27,,163,22,108.42,61.13,3.13,53.49,468
5127,1535,Fiverr,Usa,Hourly,Content Writing,Bank Transfer,2025-01-02,8820.12,29,5,44.39,70.3,4.75,53.27,45
5306,266,Fiverr,canada,Fixed,Data Entry,Crypto,2025-04-10,3213.65,80,28,120.06,60.87,3.38,53.06,433
2061,13,Upwork,Uk,Fixed,Seo,PayPal,2025-06-13,7185.13,199,9,77.44,65.45,3.05,65.8,300
4622,1712,Fiverr,Asia,Fixed,Data Entry,PayPal,2025-01-12,4229.47,220,26,70.05,79.52,4.23,50.1,213
6810,811,Peopleperhour,Europe,Fixed,Content Writing,Crypto,2025-10-09,6292.71,243,55,143.1,94.96,4.75,26.58,322
365,843,Upwork,Europe,Hourly,Data Entry,PayPal,2025-02-24,6139.22,137,2,32.76,84.22,4.22,57.71,118
11480,1780,Peopleperhour,Europe,Hourly,Content Writing,PayPal,2025-02-17,9035.43,9,19,39.89,60.58,3.04,20.33,467
2126,177,Peopleperhour,Usa,Hourly,Data Entry,Direct Deposit,2025-06-06,6007.45,263,34,35.93,91.87,3.29,42.08,368
8151,1347,Freelancer,Canada,Fixed,  Graphic Design  ,PayPal,2025-03-17,9835.61,7,9,145.7,75.84,,13.86,28
12316,623,Fiverr,Australia,Fixed,Web Development,Crypto,2025-06-09,7811.88,230,10,52.43,60.53,3.19,33.27,410
11590,1347,toptal,Canada,Fixed,Web Development,Mobile Banking,2025-03-20,4715.45,25,15,,71.42,3.76,,323
8718,125,Peopleperhour,Asia,Hourly,Seo,Direct Deposit,2025-05-10,6959.06,205,28,53.43,94.97,4.18,16.34,225
7005,1950,Peopleperhour,Canada,Hourly,Graphic Design,PayPal,2025-02-04,3727.36,180,5,112.46,,3.62,56.58,43
56,1668,Toptal,Asia,Hourly,Content Writing,Mobile Banking,2025-06-20,3331.55,254,7,58.34,71.53,4.89,75.09,281
639,1565,Freelancer,Australia,Fixed,App Development,Crypto,2025-03-10,3821.99,192,4,84.35,98.79,3.68,64.33,425
303,3,Toptal,Usa,Hourly,Content Writing,Bank Transfer,2025-12-24,4847.13,196,15,86.53,74.02,4.61,82.63,428
10959,782,Toptal,Middle East,Fixed,Graphic Design,Mobile Banking,2025-03-25,1321.58,14,59,18.34,65.15,3.29,58.39,387
5812,1913,Toptal,Middle East,Fixed,Graphic Design,Crypto,2025-03-16,4882.85,116,47,22.32,99.7,3.63,,235
1277,1661,Freelancer,Asia,Fixed,App Development,Bank Transfer,2025-05-13,5636.73,207,10,59.86,68.87,3.37,47.46,151
8437,1536,Fiverr,Usa,Hourly,Customer Support,Crypto,2025-11-14,,144,58,132.41,85.49,4.72,20.07,414
3010,1380,Peopleperhour,USA,Hourly,Seo,Direct Deposit,2025-03-20,7436.55,10,26,86.19,64.02,4.61,38.15,161
10248,5,Peopleperhour,Canada,Hourly,App Development,Mobile Banking,2025-11-30,8316.66,209,19,109.96,65.56,3.46,15.19,303
6768,1380,Upwork,Asia,Fixed,Seo,Mobile Banking,2025-11-30,1270.08,124,40,49.86,75.22,3.82,13.27,162
4001,529,Upwork,Canada,Hourly,Customer Support,Crypto,2025-05-26,1645.02,266,59,118.78,96.55,4.42,76.91,148
4433,1328,freelancer,Uk,Fixed,Web Development,Mobile Banking,2025-11-30,8582.81,258,20,108.81,70.49,4.19,67.56,376
3645,1921,FIVERR,Australia,Fixed,Content Writing,Mobile Banking,2025-10-26,115.64,0,59,59.16,89.52,4.35,44.83,189
4144,229,Upwork,Usa,Fixed,  Graphic Design  ,Direct Deposit,2025-08-29,4950.15,106,15,54.52,64.46,3.53,84.01,73
2879,770,Fiverr,Usa,Fixed,Digital Marketing,Mobile Banking,2025-02-04,9257.81,279,40,65.27,72.06,4.43,53.56,402
12395,544,Fiverr,Asia,Fixed,Content Writing,Bank Transfer,2025-09-18,2964.1,11,22,113.67,74.95,3.33,19.61,120
6494,273,Peopleperhour,Middle East,Fixed,Content Writing,Direct Deposit,2025-09-27,9828.52,141,9,64.78,64.95,4.42,55.07,229
10016,718,Freelancer,Asia,Hourly,Data Entry,PayPal,2025-07-31,0.0,1,41,130.18,64.23,3.29,68.42,295
10479,1164,Freelancer,Middle East,Fixed,Digital Marketing,Mobile Banking,2025-07-15,9480.78,283,41,138.92,69.18,4.47,68.42,395
10454,630,Upwork,ASIA,Fixed,Seo,Direct Deposit,2025-01-18,1855.95,238,41,40.49,79.7,4.53,37.83,434
5241,588,Freelancer,Uk,Fixed,Graphic Design,Mobile Banking,2025-06-04,3347.69,49,55,57.03,79.42,4.16,65.55,25
7006,1011,Toptal,Uk,Hourly,Customer Support,Bank Transfer,2025-08-19,2355.32,219,24,78.6,73.31,4.07,43.53,235
10489,679,Upwork,Middle East,Fixed,Graphic Design,Crypto,2025-06-16,686.59,0,57,77.41,84.59,3.25,13.84,165
6938,1650,Fiverr,Australia,Hourly,Customer Support,Direct Deposit,2025-08-19,9653.36,15,17,28.4,93.24,4.72,14.51,405
7241,1110,Freelancer,Europe,Fixed,Content Writing,Direct Deposit,2025-10-19,1927.94,103,4,36.7,83.78,4.63,58.0,236
7687,1871,Upwork,Uk,Hourly,Seo,Bank Transfer,2025-09-05,6451.96,39,38,123.31,79.29,4.86,72.66,414
9946,538,pEOPLEPERHOUR,Europe,Fixed,  Content Writing  ,PayPal,2025-04-30,195.1,173,8,90.71,75.98,4.92,62.03,270
3375,926,Peopleperhour,Middle East,Hourly,Graphic Design,PayPal,2025-04-22,0.0,0,33,91.24,77.72,4.82,59.28,144
10161,680,Fiverr,Australia,Hourly,Graphic Design,Mobile Banking,2025-10-16,2337.07,216,32,66.19,79.28,3.93,47.79,152
2594,480,Upwork,Europe,Hourly,Digital Marketing,Crypto,2025-03-22,7740.18,170,42,123.15,61.52,3.89,81.56,471
11310,499,Upwork,Usa,Fixed,Digital Marketing,PayPal,2025-01-28,,235,24,15.67,75.14,4.48,23.39,331
2394,667,Toptal,Middle East,Hourly,Seo,Direct Deposit,2025-02-10,1299.11,155,14,76.92,,4.28,26.51,126
524,624,Upwork,Uk,Fixed,Customer Support,Direct Deposit,2025-11-09,6456.6,279,45,139.26,84.97,4.24,45.37,176
6377,1170,Upwork,Europe,Hourly,Data Entry,Crypto,2025-10-24,6249.23,55,50,38.97,80.86,3.91,23.35,287
6982,613,Toptal,Europe,Fixed,Digital Marketing,Mobile Banking,2025-05-05,5547.04,84,9,120.43,98.87,3.12,82.2,58
1121,1132,Freelancer,Asia,Fixed,Data Entry,PayPal,2025-01-14,3379.16,213,2,149.63,64.48,3.26,57.78,473
6678,805,Peopleperhour,Australia,Fixed,Digital Marketing,Mobile Banking,2025-04-09,8797.53,80,14,,89.53,4.49,67.48,404
3901,215,Toptal,USA,Hourly,Content Writing,Bank Transfer,2025-01-10,8305.05,14,21,123.61,81.61,3.66,67.95,148
6512,1346,Peopleperhour,Europe,Hourly,Content Writing,PayPal,2025-02-09,7370.13,130,18,35.97,69.82,3.17,69.93,72
10493,373,fREELANCER,Usa,Hourly,Customer Support,Bank Transfer,2025-12-07,6050.17,231,56,,93.11,4.01,25.67,254
5586,1865,Fiverr,Europe,Hourly,App Development,Bank Transfer,2025-07-03,,163,2,,65.78,,43.96,431
635,1486,Upwork,Middle East,Fixed,Graphic Design,Mobile Banking,2025-04-04,5047.18,142,23,74.26,,4.04,67.48,472
7957,1226,Upwork,Australia,Hourly,Data Entry,Direct Deposit,2025-03-17,702.77,51,42,48.57,95.99,3.35,21.51,472
7571,1388,Fiverr,ASIA,Hourly,Seo,Direct Deposit,2025-09-22,9263.87,191,52,46.65,61.52,3.88,62.87,2
11315,263,Toptal,Europe,Fixed,  Seo  ,Bank Transfer,2025-04-23,9014.58,144,53,27.53,,4.63,88.14,22
6778,433,Freelancer,asia,Hourly,Data Entry,Mobile Banking,2025-05-02,0.0,8,8,135.83,78.24,3.95,72.98,88
12349,1723,Peopleperhour,Canada,Hourly,Data Entry,Crypto,2025-10-20,,282,34,15.3,88.5,3.26,70.71,324
10162,295,Peopleperhour,Uk,Hourly,Digital Marketing,PayPal,2025-07-01,3697.15,300,17,76.96,88.13,4.89,51.7,202
672,1425,Peopleperhour,europe,Fixed,Graphic Design,Crypto,2025-01-28,4794.42,81,43,109.69,61.21,3.73,16.32,39
4189,1053,fiverr,Canada,Fixed,Customer Support,Bank Transfer,2025-05-12,6546.83,214,53,105.14,89.15,4.29,58.83,159
667,588,Upwork,Asia,Hourly,Seo,Crypto,2025-05-16,7899.12,77,46,124.45,91.11,3.29,,228
3267,1945,Fiverr,Middle East,Hourly,Graphic Design,Crypto,2025-09-05,2703.03,148,13,19.78,93.7,3.65,25.89,366
1888,685,Peopleperhour,usa,Hourly,Digital Marketing,Mobile Banking,2025-08-24,323.59,123,57,121.27,79.05,3.93,54.61,144
11459,172,Fiverr,Europe,Hourly,Content Writing,Direct Deposit,2025-08-25,1650.91,252,37,131.75,60.82,4.3,37.7,477
8473,355,Peopleperhour,Middle East,Fixed,Data Entry,Bank Transfer,2025-10-09,433.47,5,31,61.85,79.49,4.72,47.29,88
9912,1852,TOPTAL,EUROPE,Hourly,  Content Writing  ,Direct Deposit,2025-08-21,6017.55,300,3,101.66,88.72,3.69,27.12,489
11140,1567,Fiverr,Asia,Hourly,App Development,Direct Deposit,2025-07-03,9592.8,154,39,116.7,77.88,4.27,86.27,170
6939,675,Peopleperhour,Australia,Fixed,Graphic Design,Crypto,2025-01-06,8210.24,198,53,108.38,,4.13,33.28,229
9092,757,Fiverr,Middle East,Hourly,Seo,PayPal,2025-06-27,,275,60,37.05,83.46,3.49,15.86,401
7688,1877,Upwork,canada,Hourly,Web Development,Direct Deposit,2025-06-01,3679.9,11,23,,92.07,4.16,34.94,279
6032,421,Freelancer,Asia,Fixed,Data Entry,Direct Deposit,2025-02-17,369.3,45,8,29.02,69.35,4.85,50.97,331
10750,970,Toptal,Middle East,Fixed,Digital Marketing,Crypto,2025-04-16,4016.73,99,39,76.89,74.79,4.24,42.61,234
6091,1224,Toptal,Europe,Fixed,Seo,PayPal,2025-08-10,68.23,103,7,18.74,74.15,3.42,54.97,120
6239,1728,Fiverr,Europe,Hourly,Data Entry,Bank Transfer,2025-11-09,3613.89,56,31,28.66,,3.78,75.24,311
7351,124,Peopleperhour,Uk,Hourly,Customer Support,Crypto,2025-01-10,8992.5,248,40,88.04,91.41,,67.49,427
7831,1241,Toptal,Asia,Hourly,App Development,Crypto,2025-05-30,1501.86,79,45,96.93,,3.92,30.16,373
761,1242,tOPTAL,Europe,Fixed,App Development,Bank Transfer,2025-05-09,7365.43,183,14,141.68,95.91,4.72,45.48,154
6255,1401,Peopleperhour,Middle East,Fixed,Content Writing,Bank Transfer,2025-05-11,4455.05,140,58,112.59,75.45,4.64,84.09,73
1907,1459,Fiverr,Asia,Hourly,Content Writing,Direct Deposit,2025-10-09,4593.35,222,50,55.92,69.5,4.6,36.04,453
12235,1718,Toptal,MIDDLE EAST,Fixed,App Development,Mobile Banking,2025-06-04,506.37,59,3,16.96,,4.76,38.73,371
12016,31,Peopleperhour,europe,Fixed,Graphic Design,Direct Deposit,2025-11-24,1155.9,289,16,35.14,75.24,4.84,66.49,162
12331,1377,Toptal,Asia,Hourly,Seo,Bank Transfer,2025-06-10,2675.96,5,26,128.52,99.28,3.49,48.13,87
3819,807,Peopleperhour,AUSTRALIA,Hourly,Web Development,Crypto,2025-03-21,6627.31,219,18,128.98,84.34,3.51,71.33,380
6270,710,Toptal,Asia,Hourly,Data Entry,Crypto,2025-11-21,5005.04,227,36,57.17,,4.39,11.42,73
4301,362,Upwork,Australia,Fixed,App Development,PayPal,2025-11-21,5950.09,7,41,86.05,90.08,3.22,20.88,176
5570,1766,Peopleperhour,canada,Hourly,App Development,Bank Transfer,2025-03-19,9524.29,55,46,126.63,91.33,3.39,,407
2429,908,Upwork,Australia,Fixed,App Development,PayPal,2025-08-14,7586.33,255,38,116.14,95.65,3.43,17.01,310
7942,1108,Toptal,AUSTRALIA,Hourly,App Development,PayPal,2025-11-20,4070.93,99,7,71.76,82.98,3.38,,133
10786,1014,Freelancer,Europe,Fixed,App Development,PayPal,2025-05-10,1410.07,270,7,16.31,97.52,4.66,57.86,169
4165,1226,Fiverr,Middle East,Hourly,Data Entry,Mobile Banking,2025-07-24,5777.35,26,53,35.3,90.13,3.44,13.09,238
11224,175,Toptal,Asia,Hourly,Customer Support,Crypto,2025-04-14,4652.56,118,13,34.73,72.83,4.83,40.78,461
5972,886,Fiverr,Uk,Hourly,App Development,Bank Transfer,2025-08-21,5733.49,299,25,,68.43,3.16,12.37,284
3580,1663,pEOPLEPERHOUR,canada,Hourly,App Development,Crypto,2025-09-19,3113.81,102,21,54.03,61.19,3.93,33.38,172
2833,1823,Freelancer,Europe,Fixed,Graphic Design,PayPal,2025-12-30,5665.1,245,34,98.04,85.7,3.37,86.48,271
5450,446,Peopleperhour,Uk,Fixed,Customer Support,Mobile Banking,2025-09-16,8362.31,165,4,119.97,87.66,3.9,86.93,178
3473,1602,Peopleperhour,USA,Hourly,Web Development,Crypto,2025-02-22,50.58,84,49,71.37,61.1,4.23,24.44,89
6328,1258,Fiverr,Asia,Hourly,Customer Support,Crypto,2025-12-07,4554.9,41,16,33.47,90.8,4.3,15.57,444
138,1915,Toptal,Europe,Fixed,Customer Support,Crypto,2025-05-27,6540.37,119,59,102.2,81.41,4.45,84.93,467
7044,684,Freelancer,Asia,Hourly,App Development,Direct Deposit,2025-10-12,1303.53,182,31,110.02,86.16,4.48,27.92,210
4893,1381,Upwork,Uk,Hourly,Content Writing,Mobile Banking,2025-07-28,1668.79,4,33,135.2,61.45,3.72,77.18,351
2181,778,Toptal,Uk,Hourly,Data Entry,PayPal,2025-03-01,8695.15,19,7,126.31,80.53,3.14,27.36,164
10321,153,Freelancer,Middle East,Hourly,Graphic Design,Crypto,2025-01-02,7657.72,267,13,138.74,85.21,4.67,81.59,261
7731,1844,Toptal,Usa,Fixed,Digital Marketing,PayPal,2025-04-26,985.61,27,40,61.82,78.19,3.07,22.11,209
3178,43,Freelancer,Canada,Fixed,Seo,Direct Deposit,2025-05-25,1664.24,23,55,87.89,81.52,3.58,,99
4855,266,Upwork,Canada,Fixed,App Development,PayPal,2025-06-29,9015.57,99,59,58.41,62.03,4.15,73.62,472
4638,239,Toptal,usa,Fixed,Web Development,Direct Deposit,2025-06-12,3181.02,225,46,48.13,71.9,,30.68,474
5116,1142,Freelancer,Canada,Hourly,App Development,Mobile Banking,2025-06-07,2472.85,270,19,50.85,97.22,4.68,35.28,332
3611,1569,UPWORK,Usa,Fixed,Customer Support,Bank Transfer,2025-01-16,6790.19,17,18,132.13,68.6,4.43,24.67,124
7649,1588,PEOPLEPERHOUR,Europe,Hourly,  Customer Support  ,Mobile Banking,2025-10-12,1229.3,179,36,45.65,92.15,3.79,80.39,410
4262,1074,Freelancer,Australia,Fixed,Web Development,Crypto,2025-06-24,8950.49,96,6,99.6,84.04,3.16,,5
9999,842,Peopleperhour,Uk,Fixed,App Development,Mobile Banking,2025-08-20,5716.95,167,7,130.45,65.88,3.63,79.63,338
1332,941,Fiverr,Usa,Fixed,Graphic Design,Direct Deposit,2025-09-12,8078.91,103,8,,75.25,3.2,49.31,79
10210,1151,freelancer,Asia,Hourly,Seo,Direct Deposit,2025-04-21,8923.86,94,48,19.74,97.84,3.05,52.17,491
5250,755,Upwork,Europe,Fixed,Data Entry,PayPal,2025-03-16,8848.45,47,45,39.87,78.14,3.72,21.51,319
10675,836,Fiverr,Usa,Fixed,App Development,Direct Deposit,2025-05-05,,93,28,149.41,70.78,4.98,55.16,100
